title,author,img_url,series_name,series_position,description,publishedDate,averageRating,pageCount,categories,publisher,language,previewLink,infoLink,isbn_10,isbn_13
"Relic (Pendergast, #1)",Douglas Preston,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1389576748i/67035.jpg,,,"In 1695, a notorious English pirate buried his bounty in a maze of booby-trapped tunnels on an island off the coast of Maine. In three hundred years, no one has breached this cursed and rocky fortress. Now a treasure hunter and his high-tech, million-dollar recovery team embark on the perfect operation to unlock the labyrinth's mysteries. First the computers fail. Then crewmen begin to die. The island has guarded its secrets for centuries, and it isn't letting them go... without a fight.",2014-12-18,0,464,Fiction,Bloomsbury Publishing,en,"http://books.google.co.in/books?id=LbGfEAAAQBAJ&printsec=frontcover&dq=Relic+(Pendergast,+%231)+Douglas+Preston&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=LbGfEAAAQBAJ&source=gbs_api,1784970565,9781784970567
The Only One Left,Riley Sager,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1668181003i/62703226.jpg,,,"THE INSTANT NEW YORK TIMES BESTSELLER From the author of Survive the Night and Final Girls comes a tense and twisty thriller about a summer camp that’s impossible to forget—no matter how hard you try. Two Truths and a Lie. Vivian, Natalie, Allison, and Emma played it all the time in their cabin at Camp Nightingale. But the games ended the night Emma sleepily watched the others sneak out into the darkness. The last she—or anyone—saw of the teenagers was Vivian closing the cabin door behind her, hushing Emma with a finger pressed to her lips.... Fifteen years later, Emma is a rising star in the New York art scene, turning her past into paintings—massive canvases filled with dark leaves and gnarled branches over ghostly shapes in white dresses. When the paintings catch the attention of the wealthy owner of Camp Nightingale, she implores Emma to come back to the newly reopened camp as a painting instructor. Despite her guilt and anxiety—or maybe because of them—Emma agrees to revisit her past. Nightingale looks the same as it did all those years ago, haunted by a midnight-dark lake and familiar faces. Emma is even assigned to the same cabin she slept in as a teenager, although the security camera pointed at her door is a disturbing new addition. As cryptic clues about the camp's origins begin to surface, Emma attempts to find out what really happened to her friends. But her closure could come at a deadly price.",2023-08-01,0,401,Fiction,Penguin,en,http://books.google.co.in/books?id=kdelEAAAQBAJ&pg=PP1&dq=The+Only+One+Left+Riley+Sager&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=kdelEAAAQBAJ&dq=The+Only+One+Left+Riley+Sager&hl=&source=gbs_api,0593473124,9780593473122
"The Hunt for Red October (Jack Ryan, #3)",Tom Clancy,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1281995542i/19691.jpg,,,"Flight of the Old Dog is one of the original and classic military techno-thrillers in the entire world. It is the basis of the PC flight simulator ""Megafortress"" published by Three-Sixty Pacific. It has been translated into twelve languages, and sales have exceeded a million copies. The United States and the Soviet Union are on the brink of nuclear war. At a top-secret research facility at Kavaznya, Sibera, the Soviets have developed a ground-based laser weapon capable of shooting down American satellites, and they are betting that the American president doesn't have the guts to risk starting a nuclear exchange. But at a top-secret flight test site in the Nevada desert called ""Dreamland,"" a team of test pilots and engineers have created the Megafortress: a venerable B-52 Stratofortress strategic bombers modified with stealth technology, computers, digital avionics, state-of-the-art weaponry, and performance-enhancing features that makes it unlike any B-52 bomber--or any other warplane--ever flown. Now it's time to flight-test the Megafortress, and the Air Force assembles the best pilots, bombardiers, and navigators to see what this creation can do. One of them is Captain Patrick McLanahan, considered the best B-52 bombardier in the Air Force. The others on the crew are hard-charging pilots and world-class engineers, and McLanahan is nothing like them. But the team leader and aircraft commander, Lt. General Brad Elliott, can see that McLanahan is a quiet professional and a natural-born leader. Soviet spies soon discover the Megafortress, and they recognize that a fleet of these advanced planes can practically neutralize all of the Soviet Union's air defenses. Back-channel negotiations begin, and the U.S. is willing to mothball the Megafortress if the Soviets mothball the Kavaznya laser. That is completely unacceptable to the Soviet leader, and he hatches a daring plan to deal with the Megafortress while keeping his devastating laser weapon. Just prior to a live fire flight test, a team of Russian commandos invade Dreamland with the goal of stealing the Megafortress…or destroying it. The crew just barely manages to escape. The American president orders the top-secret aircraft back to Dreamland, but Brad Elliott and the vice president hatch a daring plan of their own: use the Megafortress to penetrate the Soviet Union's stiff air defenses and destroy the Kavaznya laser. Thus begins the aerial cat-and-mouse game across ten thousand miles and wave after wave of the Soviet Union's most advanced air defenses and fighter-interceptors, which are all on full alert. Most of the Megafortress's crew have no military training. They have supplies for only a few hours, and are outfitted for the deserts of southern Nevada, not the frigid steppes of Siberia. They have flown the Megafortress only a few times, and only in carefully scripted test flights. With Brad Elliott at the controls, Patrick McLanahan realizes that it's up to him to organize and get the rest of the crew ready for the fight of their lives.",2024-07-16,0,463,Fiction,Trident E-Book Distribution Services,en,"http://books.google.co.in/books?id=dmwUEQAAQBAJ&printsec=frontcover&dq=The+Hunt+for+Red+October+(Jack+Ryan,+%233)+Tom+Clancy&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=dmwUEQAAQBAJ&source=gbs_api,1475607024,9781475607024
Murder on Family Grounds (Mary Wandwalker #3),Susan  Rowland,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1705391004i/205338104.jpg,,,Experience Agatha Christie’s puzzling masterpiece as you've never seen it before with this official graphic novel adaptations!,2024-10-10,0,287,Fiction,HarperCollins UK,en,http://books.google.co.in/books?id=Ne-wEAAAQBAJ&printsec=frontcover&dq=Murder+on+Family+Grounds+(Mary+Wandwalker+%233)+Susan++Rowland&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=Ne-wEAAAQBAJ&source=gbs_api,0008516022,9780008516024
Before I Go to Sleep,S.J. Watson,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1358353512i/9736930.jpg,,,"Memories define us. So what if you lost yours every time you went to sleep? Your name, your identity, your past, even the people you love—all forgotten overnight. And the one person you trust may be telling you only half the story. Welcome to Christine’s life.",2011-06-14,0,514,Fiction,Harper Collins,en,http://books.google.co.in/books?id=DOUt4WBAH6kC&dq=Before+I+Go+to+Sleep+S.J.+Watson&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=DOUt4WBAH6kC&dq=Before+I+Go+to+Sleep+S.J.+Watson&hl=&source=gbs_api,0062065238,9780062065230
The Stand,Stephen        King,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1213131305i/149267.jpg,,,"The Stand is a classic tale of good vs. evil, loss weighed against redemption and despair pitted against hope. It is an apocalyptic vision of man's battle to save life against a worldwide plague of death. For when Captain Trips works its way across the land, it is time to make a stand. Award-winning writer Roberto Aguirre-Sacasa (HBO's Big Love), and artists Mike Perkins (Captain America) and Laura Martin (Astonishing X-Men), join forces to bring one of the great novels of modern literature to life through graphic art storytelling. Collecting Stephen King's THE STAND: CAPTAIN TRIPS #1-5",2011-09-21,0,160,Comics & Graphic Novels,Marvel,en,http://books.google.co.in/books?id=W__wzgEACAAJ&dq=The+Stand+Stephen++++++++King&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=W__wzgEACAAJ&dq=The+Stand+Stephen++++++++King&hl=&source=gbs_api,0785135219,9780785135210
Dark Places,Gillian Flynn,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1354988288i/5886881.jpg,,,"NEW YORK TIMES BESTSELLER • A NEW YORKER BEST BOOK OF THE YEAR • NOW IN DEVELOPMENT AS AN HBO LIMITED SERIES From the acclaimed author of Gone Girl, “a riveting tale of true horror by a writer who has all the gifts to pull it off” (Chicago Tribune) “Sensuous and chilling . . . a propulsive and twisty mystery.”—Entertainment Weekly Libby Day was seven when her mother and two sisters were murdered in “The Satan Sacrifice of Kinnakee, Kansas.” She survived—and famously testified that her fifteen-year-old brother, Ben, was the killer. Twenty-five years later, the Kill Club—a secret society obsessed with notorious crimes—locates Libby and pumps her for details. They hope to discover proof that may free Ben. Libby hopes to turn a profit off her tragic history: She’ll reconnect with the players from that night and report her findings to the club—for a fee. As Libby’s search takes her from shabby Missouri strip clubs to abandoned Oklahoma tourist towns, the unimaginable truth emerges, and Libby finds herself right back where she started—on the run from a killer.",2018-05-22,0,562,Fiction,Crown,en,http://books.google.co.in/books?id=bPCMDQAAQBAJ&dq=Dark+Places+Gillian+Flynn&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=bPCMDQAAQBAJ&dq=Dark+Places+Gillian+Flynn&hl=&source=gbs_api,1101902884,9781101902882
None of This Is True,Lisa Jewell,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1686092508i/62334530.jpg,,,"Meet the residents of 31 Almanac Road ... Ralph and Smith are flatmates and best mates – until, that is, the gorgeous Jemima moves in. And suddenly they’re bickering about a lot more than who drank the last beer. Of course, Jem knows that one of them is the man for her – but is it Ralph or Smith? Upstairs, Karl and Siobhan have been happily unmarried for fifteen years – until, that is, Cheri moves into the flat above theirs. Cheri’s got her eye on Karl and doesn’t see why she should let a little thing like his girlfriend stand in her way ... Sooner or later its all got to come to a head – and what better place for tears and laughter, break ups and make ups than Ralph’s party?",1999,0,312,Fiction,Penguin UK,en,http://books.google.co.in/books?id=nh-q3PSbx_MC&dq=None+of+This+Is+True+Lisa+Jewell&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=nh-q3PSbx_MC&dq=None+of+This+Is+True+Lisa+Jewell&hl=&source=gbs_api,014027927X,9780140279276
1984,George Orwell,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1657781256i/61439040.jpg,,,"This is a dystopian social science fiction novel and morality tale. The novel is set in the year 1984, a fictional future in which most of the world has been destroyed by unending war, constant government monitoring, historical revisionism, and propaganda. The totalitarian superstate Oceania, ruled by the Party and known as Airstrip One, now includes Great Britain as a province. The Party uses the Thought Police to repress individuality and critical thought. Big Brother, the tyrannical ruler of Oceania, enjoys a strong personality cult that was created by the party's overzealous brainwashing methods. Winston Smith, the main character, is a hard-working and skilled member of the Ministry of Truth's Outer Party who secretly despises the Party and harbors rebellious fantasies.",2022-11-22,0,265,Fiction,DigiCat,en,http://books.google.co.in/books?id=1L-jEAAAQBAJ&printsec=frontcover&dq=1984+George+Orwell&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=1L-jEAAAQBAJ&source=gbs_api,,
"Murder on the Orient Express (Hercule Poirot, #10)",Agatha Christie,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1733926500i/853510.jpg,,,Experience Agatha Christie’s puzzling masterpiece as you've never seen it before with this official graphic novel adaptations!,2024-10-10,0,287,Fiction,HarperCollins UK,en,"http://books.google.co.in/books?id=Ne-wEAAAQBAJ&printsec=frontcover&dq=Murder+on+the+Orient+Express+(Hercule+Poirot,+%2310)+Agatha+Christie&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=Ne-wEAAAQBAJ&source=gbs_api,0008516022,9780008516024
Behind Closed Doors,B.A. Paris,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1458854462i/29437949.jpg,,,***The four-million-copy International Bestseller*** ‘If you love The Girl on the Train read Behind Closed Doors’ Elle ‘Twists our expectations of the entire psychological thriller genre’ Guardian,2016-02-11,3,301,Fiction,HarperCollins UK,en,http://books.google.co.in/books?id=CltUCgAAQBAJ&printsec=frontcover&dq=Behind+Closed+Doors+B.A.+Paris&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=CltUCgAAQBAJ&source=gbs_api,1474037941,9781474037945
In Cold Blood,Truman Capote,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1424931136i/168642.jpg,,,"Selected by the Modern Library as one of the 100 best nonfiction books of all time From the Modern Library’s new set of beautifully repackaged hardcover classics by Truman Capote—also available are Breakfast at Tiffany’s and Other Voices, Other Rooms (in one volume), Portraits and Observations, and The Complete Stories Truman Capote’s masterpiece, In Cold Blood, created a sensation when it was first published, serially, in The New Yorker in 1965. The intensively researched, atmospheric narrative of the lives of the Clutter family of Holcomb, Kansas, and of the two men, Richard Eugene Hickock and Perry Edward Smith, who brutally killed them on the night of November 15, 1959, is the seminal work of the “new journalism.” Perry Smith is one of the great dark characters of American literature, full of contradictory emotions. “I thought he was a very nice gentleman,” he says of Herb Clutter. “Soft-spoken. I thought so right up to the moment I cut his throat.” Told in chapters that alternate between the Clutter household and the approach of Smith and Hickock in their black Chevrolet, then between the investigation of the case and the killers’ flight, Capote’s account is so detailed that the reader comes to feel almost like a participant in the events.",2013-02-19,4,417,True Crime,Modern Library,en,http://books.google.co.in/books?id=TH5uM_f0MRwC&dq=In+Cold+Blood+Truman+Capote&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=TH5uM_f0MRwC&dq=In+Cold+Blood+Truman+Capote&hl=&source=gbs_api,0812994388,9780812994384
"The Woman in Cabin 10 (Lo Blacklock, #1)",Ruth Ware,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1465878007i/28187230.jpg,,,"*SOON TO BE A MAJOR NETFLIX SERIES, STARRING KEIRA KNIGHTLEY* 'Reads like Agatha Christie got together with Paula Hawkins to crowdsource a really fun thriller' Stylist A PASSENGER IS MISSING...BUT WAS SHE EVER ON BOARD AT ALL? This was meant to be the perfect trip. The Northern Lights. A luxury press launch on a boutique cruise ship. A chance for travel journalist Lo Blacklock to recover from a traumatic break-in that has left her on the verge of collapse. Except things don't go as planned. Woken in the night by screams, Lo rushes to her window to see a body thrown overboard from the next door cabin. But the records show that no-one ever checked into that cabin, and no passengers are missing from the boat. Exhausted and emotional, Lo has to face the fact that she may have made a mistake - either that, or she is now trapped on a boat with a murderer... _________________ Praise for THE WOMAN IN CABIN 10: ' Scary and unsettling, it's' edge-of-your-seat stuff' The Sun 'A tense, moody drama set on a press trip that goes horribly wrong... a brilliantly claustrophobic setting' Sunday Times 'A twisty puzzle' Shari Lapena 'Terrifically tense' Good Housekeeping",2016-06-30,5,356,Fiction,Random House,en,"http://books.google.co.in/books?id=iVQyCwAAQBAJ&printsec=frontcover&dq=The+Woman+in+Cabin+10+(Lo+Blacklock,+%231)+Ruth+Ware&hl=&cd=1&source=gbs_api",https://play.google.com/store/books/details?id=iVQyCwAAQBAJ&source=gbs_api,1473512336,9781473512337
Big Little Lies,Liane Moriarty,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1559835163i/33516773.jpg,,,"From the author of Here One Moment and The Husband’s Secret comes the #1 New York Times bestselling novel about the dangerous little lies we tell ourselves just to survive. THE INSPIRATION FOR THE AWARD-WINNING HBO® SERIES STARRING REESE WITHERSPOON, NICOLE KIDMAN, SHAILENE WOODLEY, LAURA DERN, ZOË KRAVITZ, AND MERYL STREEP—AVAILABLE TO STREAM ON MAX® A murder...A tragic accident...Or just parents behaving badly? What’s indisputable is that someone is dead. Madeline is a force to be reckoned with. She’s funny, biting, and passionate; she remembers everything and forgives no one. Celeste is the kind of beautiful woman who makes the world stop and stare but she is paying a price for the illusion of perfection. New to town, single mom Jane is so young that another mother mistakes her for a nanny. She comes with a mysterious past and a sadness beyond her years. These three women are at different crossroads, but they will all wind up in the same shocking place. Big Little Lies is a brilliant take on ex-husbands and second wives, mothers and daughters, schoolyard scandal, and the little lies that can turn lethal.",2014-07-29,4,481,Fiction,Penguin,en,http://books.google.co.in/books?id=UhQ4AwAAQBAJ&dq=Big+Little+Lies+Liane+Moriarty&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=UhQ4AwAAQBAJ&dq=Big+Little+Lies+Liane+Moriarty&hl=&source=gbs_api,0698138635,9780698138636
The Couple Next Door,Shari Lapena,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1471502242i/28815474.jpg,,,"A NEW YORK TIMES BESTSELLER Another thrilling domestic suspense novel from the New York Times bestselling author of Not a Happy Family “The twists come as fast [as] you can turn the pages.” —People “I read this novel at one sitting, absolutely riveted by the storyline. The suspense was beautifully rendered and unrelenting!” —Sue Grafton It all started at a dinner party. . . A domestic suspense debut about a young couple and their apparently friendly neighbors—a twisty, rollercoaster ride of lies, betrayal, and the secrets between husbands and wives. . . Anne and Marco Conti seem to have it all—a loving relationship, a wonderful home, and their beautiful baby, Cora. But one night, when they are at a dinner party next door, a terrible crime is committed. Suspicion immediately lands on the parents. But the truth is a much more complicated story. Inside the curtained house, an unsettling account of what actually happened unfolds. Detective Rasbach knows that the panicked couple is hiding something. Both Anne and Marco soon discover that the other is keeping secrets, secrets they've kept for years. What follows is the nerve-racking unraveling of a family—a chilling tale of deception, duplicity, and unfaithfulness that will keep you breathless until the final shocking twist.",2017-05-30,0,337,Fiction,Penguin,en,http://books.google.co.in/books?id=wqhPEAAAQBAJ&dq=The+Couple+Next+Door+Shari+Lapena&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=wqhPEAAAQBAJ&dq=The+Couple+Next+Door+Shari+Lapena&hl=&source=gbs_api,0735221103,9780735221109
Eye of the Needle,Ken Follett,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1327939511i/92364.jpg,,,"The worldwide phenomenon from the bestselling author of The Pillars of the Earth, World Without End, A Column of Fire, and The Evening and the Morning His code name was “The Needle.” He was a German aristocrat of extraordinary intelligence—a master spy with a legacy of violence in his blood, and the object of the most desperate manhunt in history. . . . But his fate lay in the hands of a young and vulnerable English woman, whose loyalty, if swayed, would assure his freedom—and win the war for the Nazis. . . .",2015-07-07,0,354,Fiction,Penguin,en,http://books.google.co.in/books?id=RApfBwAAQBAJ&printsec=frontcover&dq=Eye+of+the+Needle+Ken+Follett&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=RApfBwAAQBAJ&source=gbs_api,1101990244,9781101990247
"The Godfather (The Godfather, #1)",Mario Puzo,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1394988109i/22034.jpg,,,"Don Corleone is the Godfather, head of one of the richest families in New York and a gangster. His favourite son Michael is a lawyer who wants to lead a quiet life, but when Don Corleone is nearly killed by a rival Mafia family, Michael is soon drawn into the family business.",1998,0,56,Corleone family (Fictitious characters),Penguin Longman,en,"http://books.google.co.in/books?id=jAOrvgEACAAJ&dq=The+Godfather+(The+Godfather,+%231)+Mario+Puzo&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=jAOrvgEACAAJ&dq=The+Godfather+(The+Godfather,+%231)+Mario+Puzo&hl=&source=gbs_api",0582402417,9780582402416
"You (You, #1)",Caroline Kepnes,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1549463282i/36430011.jpg,,,"When aspiring writer Guinevere Beck strides into the bookstore where Joe works, he is instantly smitten. But there's more to Joe than Beck realises and much more to Beck than her perfect facade. And the obsessive relationship quickly spirals into a whirlwind of deadly consequences ...",2018-12-27,5,0,Fiction,Simon & Schuster Limited,en,"http://books.google.co.in/books?id=fRl8swEACAAJ&dq=You+(You,+%231)+Caroline+Kepnes&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=fRl8swEACAAJ&dq=You+(You,+%231)+Caroline+Kepnes&hl=&source=gbs_api",1471174026,9781471174025
Brave New World,Aldous Huxley,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1575509280i/5129.jpg,,,"This collection of Huxley stories contains 'After the Fireworks' which is the length of a short novel and deals with the predicament of a well-known writer who finds himself approached as an oldish man, by an importunate female admirer who aspires at all costs to be his mistress. Three more stories -- 'Chawdron', 'The Rest Cure' and 'The Claxtons' complete the volume. The Rest Cure paints a grim picture of a scientifically organized utopia. The nuclear family is up for scrutiny in the 1929 short story ""The Claxtons,"" particularly of the privileged, overeducated, and idle variety.",1970,0,340,Authors,Unknown,en,http://books.google.co.in/books?id=pt1aAAAAMAAJ&q=Brave+New+World+Aldous+Huxley&dq=Brave+New+World+Aldous+Huxley&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=pt1aAAAAMAAJ&dq=Brave+New+World+Aldous+Huxley&hl=&source=gbs_api,,
Home Before Dark,Riley Sager,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1571683410l/50833559SY75_.jpg,,,"THE INSTANT NEW YORK TIMES BESTSELLER • One of USA Today's Best Books of 2020 “A haunted house story—with a twist….[Sager] does not hold back”(Rolling Stone) in this chilling thriller from the author of Final Girls and Survive the Night. Every house has a story to tell and a secret to share. Twenty-five years ago, Maggie Holt and her parents moved into Baneberry Hall, a rambling Victorian estate in the Vermont woods. Three weeks later they fled in the dead of night, an ordeal her father recounted in a memoir called House of Horrors. His story of supernatural happenings and malevolent spirits became a worldwide phenomenon, rivaling The Amityville Horror in popularity—and skepticism. Maggie was too young to remember any of the horrific events that supposedly took place, and as an adult she doesn’t believe a word of her father’s claims. Ghosts, after all, don’t exist. When she inherits Baneberry Hall after his death and returns to renovate the place and sell it, her homecoming is anything but warm. The locals aren’t thrilled that their small town has been made infamous, and human characters with starring roles in House of Horrors are waiting in the shadows. Even more unnerving is Baneberry Hall itself—a place where unsettling whispers of the past lurk around every corner. And as Maggie starts to experience strange occurrences ripped from the pages of her father’s book, the truth she uncovers about the house’s dark history will challenge everything she believes.",2021-08-31,5,417,Fiction,Penguin,en,http://books.google.co.in/books?id=kzc7EAAAQBAJ&dq=Home+Before+Dark+Riley+Sager&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=kzc7EAAAQBAJ&dq=Home+Before+Dark+Riley+Sager&hl=&source=gbs_api,1524745197,9781524745196
A Flicker in the Dark,Stacy Willingham,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1621347398i/57693172.jpg,,,She thought the murders had stopped. She was wrong.,2022-02-03,4,385,Fiction,HarperCollins,en,http://books.google.co.in/books?id=77g2EAAAQBAJ&printsec=frontcover&dq=A+Flicker+in+the+Dark+Stacy+Willingham&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=77g2EAAAQBAJ&source=gbs_api,0008454469,9780008454463
"The Housemaid's Secret (The Housemaid, #2)",Freida McFadden,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1664729357i/62848145.jpg,,,"A story behind the suffering of a Sri Lankan Migrant worker in Saudi Arabia. Kamala a mother of four children facing poverty to manage her family with a drunken worthless husband that sleeps all day getting drunk on moonshine and coconut arrack, he spends all her hard earn money, Kamala works in a local factory paid a low salary and not enough to solve her financial problems. She thinks migrating to a foreign land would be the only hope. The only qualification she has to migrate to a foreign country is to be a housemaid. That salary would be way better than in Sri Lanka, flying to Saudi Arabia as a housemaid would be a dream come true. Yet day after day, Kamala comprehends her mistake and regrets her stupid actions of leaving her beloveds. She is trapped by the secured walls of the Arabian house and by the rules, regulations and her negligence on working. She gets punished by horrific physical and mental abuse by the hands of her employer. Finally trapped her in a room as a punishment with nonpayment of her salary. When she tries to escape she is being physically tortured by the employer with nailing her body feet beating her with chains and sticks. Finally, when she escapes and returns to her mother land, everything what she worked have gone on a waste by her husband and leaving it all for nothing. Why I wrote this book. Labor migration to the Middle East has become a main feature of Sri Lankan economy strategies making it the second biggest foreign exchange earnings. Migration is likely to continue in the future. Foreign embassies continued to receive many reports that employers abused foreign women working as domestic servants. Some embassies of countries with large domestic servant populations maintained safe houses to which their citizens may flee to escape work situations that included forced confinement, withholding of food, nonpayment of salaries, beating and other physical abuse, and rape. These are few stories... ""One particular day I dropped a saucer which broke into pieces. My employer was angry and he heated up five nails and drove them into my hand. When I shouted out in pain my employer's wife held a knife to my neck,"" she said. Why you should read this book? When you Google Sri Lanka all you see is a beautiful island with beautiful sceneries and nature surrounded by lovely sandy beaches, diverse landscapes ranging from plains to highlands, rainforests, wildlife and exotic food. But not many know how the Sri Lankan lower middle class suffer. How everyday is a challenge for them to make their ends meet. How much they suffer to keep their families alive, insufficient money to feed their children and to spend for their education. I was inspired by so many stories about how these migrant workers suffer. I have been fortunate enough to help these people and listen to their stories. This shows us how cruel the world is. Another side of life which many has not seen, or even think about, simply a nightmare. Why cannot the governments take any action about this? Non-government organizations? Is there anyone at all? When they send their hard earn money with high hopes, most of the time husbands waste money on alcohol and gambling, children go astray and get abused. These women and families fall of from the frying pan into fire. Time, money, pain all gets wasted. Everything end up in tears. This story will give you the inner aspect in depth about the middle class migrant workers and their lives, how hard they work, how much they sacrifice, how hard they hide their feelings and pain, suffer and struggle to survive every day. This book is a story about a family that went through this horrific abuse and torture. Hope you enjoy this book. Scroll up and grab your copy now.",2017-01-22,0,170,Art,House Maid,en,"http://books.google.co.in/books?id=29TGAQAACAAJ&dq=The+Housemaid%27s+Secret+(The+Housemaid,+%232)+Freida+McFadden&hl=&cd=1&source=gbs_api","http://books.google.co.in/books?id=29TGAQAACAAJ&dq=The+Housemaid%27s+Secret+(The+Housemaid,+%232)+Freida+McFadden&hl=&source=gbs_api",1520929668,9781520929668
Then She Was Gone,Lisa Jewell,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1741291185i/35297426.jpg,,,No description available,2019,0,0,,Turtleback,en,http://books.google.co.in/books?id=5r0xzgEACAAJ&dq=Then+She+Was+Gone+Lisa+Jewell&hl=&cd=1&source=gbs_api,http://books.google.co.in/books?id=5r0xzgEACAAJ&dq=Then+She+Was+Gone+Lisa+Jewell&hl=&source=gbs_api,1663617767,9781663617767
The Last Thing He Told Me,Laura Dave,https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1603034599i/54981009.jpg,,,"* OVER TWO MILLION COPIES SOLD * * THE NO.1 NEW YORK TIMES BESTSELLER * * THE RICHARD & JUDY BOOK CLUB PICK * * THE REESE WITHERSPOON BOOK CLUB PICK * _______________________________________ * NOW A MAJOR TV SERIES ON APPLE TV+ STARRING JENNIFER GARNER * 'The ultimate page turner' - REESE WITHERSPOON 'Powerful, intense and beautifully observed' - T.M. LOGAN 'A brilliant thriller' - JANE CASEY IT WAS THE LAST THING HE TOLD ME: PROTECT HER Before Owen Michaels disappears, he manages to smuggle a note to his new wife, Hannah: protect her. Hannah knows exactly who Owen needs her to protect - his teenage daughter, Bailey, who lost her mother tragically as a child. And who wants absolutely nothing to do with her new stepmother. As her desperate calls to Owen go unanswered, his boss is arrested for fraud and the police start questioning her, Hannah realises that her husband isn't who he said he was. And that Bailey might hold the key to discovering Owen's true identity, and why he disappeared. Together they set out to discover the truth. But as they start putting together the pieces of Owen's past, they soon realise that their lives will never be the same again... Now a major Apple TV+ series starring Jennifer Garner and Nikolaj Coster-Waldau, discover the book that everyone is talking about...",2021-05-04,0,314,Fiction,Serpent's Tail,en,http://books.google.co.in/books?id=7r4GEAAAQBAJ&printsec=frontcover&dq=The+Last+Thing+He+Told+Me+Laura+Dave&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=7r4GEAAAQBAJ&source=gbs_api,1782838775,9781782838777
